"userid","movieid","value","create_at"
"698712","14959","85","7/8/2009 21:12:13"
"698712","14963","65","7/8/2009 21:33:01"
"698712","15037","30","7/8/2009 21:11:18"
"698712","15348","75","7/8/2009 21:15:14"
"698712","16162","25","7/8/2009 21:13:20"
"698712","16315","60","7/8/2009 21:24:58"
"698712","16385","75","7/8/2009 21:13:53"
"698712","16836","20","7/8/2009 21:06:31"
"698712","17166","70","7/8/2009 21:15:26"
"698712","17251","80","7/8/2009 21:26:26"
"698712","17311","70","7/8/2009 21:15:53"
"698712","17338","85","7/8/2009 21:31:06"
"698712","17532","85","7/8/2009 21:20:30"
"698712","17689","80","7/8/2009 21:25:37"
"698712","17715","30","7/8/2009 21:21:17"
"698712","18118","85","7/8/2009 21:20:34"
"698712","18206","70","7/8/2009 21:18:20"
"698712","18375","40","7/8/2009 21:12:10"
"698712","18622","80","7/8/2009 21:14:05"
"698712","18705","65","7/8/2009 21:13:40"
"698712","18830","65","8/8/2009 01:20:02"
"698712","18890","70","7/8/2009 21:11:51"
"698712","19152","90","7/8/2009 21:17:56"
"698712","19340","65","7/8/2009 21:25:54"
"698712","19418","80","7/8/2009 21:12:39"
"698712","19663","65","7/8/2009 21:32:06"
"698712","19713","60","7/8/2009 21:16:48"
"698712","19771","55","7/8/2009 21:12:00"
"698712","19799","50","7/8/2009 21:28:12"
"698712","19987","80","7/8/2009 21:21:22"
"698712","20058","35","7/8/2009 21:11:34"
"698712","20064","75","7/8/2009 21:24:35"
"698712","20094","55","7/8/2009 21:26:40"
"698712","20182","60","7/8/2009 21:15:02"
"698712","20216","65","7/8/2009 21:22:35"
"698712","20453","85","7/8/2009 21:26:21"
"698712","21178","45","7/8/2009 21:12:34"
"698712","21191","80","7/8/2009 21:17:10"
"698712","21281","30","7/8/2009 21:10:57"
"698712","21341","80","7/8/2009 21:32:52"
"698712","21352","85","7/8/2009 21:18:00"
"698712","21385","70","8/8/2009 01:19:34"
"698712","21442","80","7/8/2009 21:16:02"
"698712","21456","80","7/8/2009 21:32:55"
"698712","21710","75","7/8/2009 21:11:30"
"698712","21765","80","7/8/2009 21:19:50"
"698712","21923","60","7/8/2009 21:25:50"
"698712","22180","85","7/8/2009 21:11:45"
"698712","22354","85","7/8/2009 21:18:35"
"698712","22467","80","7/8/2009 21:26:52"
"698712","22475","75","7/8/2009 21:31:40"
"698712","23007","80","7/8/2009 21:22:02"
"698712","23069","65","7/8/2009 21:22:10"
"698712","23303","65","7/8/2009 21:17:51"
"698712","23386","85","7/8/2009 21:12:17"
"698712","23451","55","7/8/2009 21:22:46"
"698712","23598","70","7/8/2009 21:10:33"
"698712","23821","50","7/8/2009 21:21:33"
"698712","23882","60","7/8/2009 21:12:57"
"698712","23968","20","7/8/2009 21:28:17"
"698712","24150","70","7/8/2009 21:28:56"
"698712","24572","70","7/8/2009 21:30:49"
"698712","24829","60","7/8/2009 21:18:13"
"698712","24861","75","7/8/2009 21:17:20"
"698712","24864","60","7/8/2009 21:12:45"
"698712","24965","80","7/8/2009 21:19:26"
"698712","25004","85","7/8/2009 21:30:14"
"698712","25120","80","7/8/2009 21:28:08"
"698712","25150","85","7/8/2009 21:16:13"
"698712","25192","60","7/8/2009 21:22:07"
"698712","25270","80","7/8/2009 21:21:37"
"698712","26032","30","7/8/2009 21:13:16"
"698712","26055","85","7/8/2009 21:12:20"
"698712","26202","75","7/8/2009 21:29:27"
"698712","26469","45","7/8/2009 21:24:20"
"698712","26589","70","7/8/2009 21:28:28"
"698712","26620","25","7/8/2009 21:22:56"
"698712","26740","95","7/8/2009 21:20:05"
"698712","26872","80","7/8/2009 21:33:17"
"698712","26900","70","7/8/2009 21:10:48"
"698712","26914","60","7/8/2009 21:24:09"
"698712","27032","80","7/8/2009 21:25:29"
"698712","29070","70","7/8/2009 21:26:03"
"698712","29292","80","7/8/2009 21:21:13"
"698712","30428","75","7/8/2009 21:07:26"
"728117","392","45","2/8/2009 19:43:07"
"728117","772","5","28/10/2009 02:07:32"
"728117","1090","35","3/11/2009 14:02:13"
"728117","1562","70","2/8/2009 19:41:15"
"728117","1573","90","2/8/2009 19:34:13"
"728117","1961","55","19/2/2010 03:19:39"
"728117","2033","50","19/2/2010 03:20:53"
"728117","2446","60","7/8/2009 15:28:16"
"728117","2472","50","2/8/2009 18:43:01"
"728117","2507","75","19/2/2010 03:22:06"
"728117","2515","85","19/2/2010 03:26:44"
"728117","2998","65","19/2/2010 03:26:55"
"728117","3080","75","9/11/2009 11:27:31"
"728117","3089","90","2/8/2009 19:42:38"
"728117","3148","50","19/2/2010 03:39:56"
"728117","3518","80","2/8/2009 19:43:22"
"728117","3715","35","2/8/2009 19:41:44"
"728117","3918","80","2/8/2009 18:53:37"
"728117","4065","65","2/8/2009 19:40:46"
"728117","4265","75","2/8/2009 18:55:22"
"728117","4267","25","7/8/2009 15:28:24"
"728117","4292","70","9/11/2009 11:35:50"
"728117","4296","45","8/12/2009 23:57:52"
"728117","4494","35","3/11/2009 12:53:33"
"728117","4614","90","2/8/2009 18:55:53"
"728117","4637","75","21/3/2010 00:21:56"
"728117","4759","100","2/8/2009 18:42:11"
"728117","4851","65","2/8/2009 18:42:04"
"728117","4883","85","30/10/2009 14:06:26"
"728117","4918","35","2/8/2009 18:54:40"
"728117","4936","70","2/8/2009 19:37:22"
"728117","5076","80","2/8/2009 18:56:07"
"728117","5127","75","2/8/2009 19:31:54"
"728117","5237","40","14/3/2010 03:17:13"
"728117","5248","45","10/8/2009 16:28:24"
"728117","5349","60","7/8/2009 15:16:34"
"728117","5405","100","2/8/2009 19:37:49"
"728117","5704","80","1/1/2010 01:17:19"
"728117","5963","65","10/8/2009 16:29:23"
"728117","6123","75","2/8/2009 18:54:36"
"728117","6146","25","14/10/2009 00:52:21"
"728117","6314","65","11/2/2010 15:57:02"
"728117","6592","75","14/10/2009 00:48:45"
"728117","6736","50","2/8/2009 18:42:13"
"728117","6758","60","7/8/2009 15:29:14"
"728117","7064","45","17/11/2009 05:23:12"
"728117","7141","85","2/8/2009 18:42:58"
"728117","7350","90","2/8/2009 19:32:10"
"728117","7530","40","19/2/2010 03:32:45"
"728117","7682","80","2/8/2009 18:42:06"
"728117","7716","35","2/8/2009 18:43:11"
"728117","7740","15","2/8/2009 19:45:01"
"728117","7876","70","19/2/2010 03:30:31"
"728117","8210","100","7/8/2009 15:30:25"
"728117","8468","70","21/1/2010 01:11:34"
"728117","8622","70","19/2/2010 03:21:53"
"728117","8704","75","7/8/2009 15:29:27"
"728117","8742","55","2/8/2009 19:40:00"
"728117","8800","90","2/8/2009 19:39:53"
"728117","9019","70","30/10/2009 15:23:34"
"728117","9032","80","2/8/2009 18:55:05"
"728117","9066","55","7/8/2009 15:29:24"
"728117","9078","60","21/3/2010 00:22:07"
"728117","9223","70","9/12/2009 00:01:27"
"728117","10606","75","19/2/2010 03:37:15"
"728117","10811","60","7/8/2009 15:30:29"
"728117","10921","65","2/8/2009 19:41:51"
"728117","11391","75","21/3/2010 00:23:32"
"728117","11622","45","19/2/2010 03:33:47"
"728117","11669","90","2/8/2009 19:32:15"
"728117","11777","40","19/2/2010 03:21:05"
"728117","11844","100","2/8/2009 18:43:38"
"728117","11957","20","21/12/2009 02:58:05"
"728117","12273","80","19/2/2010 03:28:45"
"728117","12274","75","4/4/2010 02:30:20"
"728117","12341","0","2/8/2009 19:42:12"
"728117","12423","40","2/8/2009 18:54:53"
"728117","12448","70","2/8/2009 18:42:59"
"728117","12504","65","25/3/2010 01:39:51"
"728117","12600","70","2/8/2009 19:42:35"
"728117","12689","75","2/8/2009 18:53:52"
"728117","12703","65","2/8/2009 18:41:35"
"728117","13006","0","19/2/2010 03:32:09"
"728117","13137","35","2/8/2009 18:41:45"
"728117","13592","65","7/8/2009 15:29:01"
"728117","13625","40","14/3/2010 03:17:39"
"728117","13699","20","2/8/2009 18:55:37"
"728117","13955","70","7/8/2009 15:28:41"
"728117","14059","70","19/2/2010 03:20:47"
"728117","14229","60","2/8/2009 19:40:15"
"728117","14429","100","2/8/2009 18:42:31"
"728117","14469","100","7/8/2009 15:28:52"
"728117","14847","55","2/8/2009 18:43:23"
"728117","14959","35","2/8/2009 18:54:02"
"728117","15089","0","26/8/2009 02:46:41"
"728117","15138","70","2/8/2009 19:39:31"
"728117","15266","85","19/2/2010 03:27:24"
"728117","15341","75","3/11/2009 02:17:18"
"728117","15348","60","2/8/2009 19:40:33"
"728117","15361","45","7/8/2009 15:28:21"
"728117","15689","80","21/1/2010 01:14:32"
"728117","15999","50","2/8/2009 18:50:54"
"728117","16162","65","2/8/2009 19:39:56"
"728117","16512","85","19/10/2009 04:03:03"
"728117","16598","65","19/2/2010 03:22:49"
"728117","16719","90","2/8/2009 19:33:37"
"728117","16836","80","2/8/2009 18:41:39"
"728117","17181","80","2/8/2009 19:44:32"
"728117","17202","35","2/8/2009 18:55:56"
"728117","17311","30","2/8/2009 18:55:45"
"728117","17538","65","3/10/2009 04:34:04"
"728117","17676","90","10/8/2009 16:33:02"
"728117","18118","100","2/8/2009 18:54:56"
"728117","18206","90","2/8/2009 19:44:54"
"728117","18263","70","30/10/2009 15:23:11"
"728117","18267","60","2/8/2009 18:54:21"
"728117","18335","60","10/8/2009 16:33:10"
"728117","18375","75","7/8/2009 15:29:40"
"728117","18454","85","28/10/2009 02:02:59"
"728117","18705","60","2/8/2009 19:40:13"
"728117","18787","80","10/8/2009 16:32:57"
"728117","18810","75","2/8/2009 19:44:24"
"728117","18830","0","7/8/2009 15:28:34"
"728117","18861","40","21/1/2010 01:11:50"
"728117","19062","75","19/2/2010 03:30:24"
"728117","19102","70","2/8/2009 19:44:18"
"728117","19152","35","2/8/2009 18:54:44"
"728117","19418","50","2/8/2009 18:54:46"
"728117","19478","70","19/2/2010 03:19:32"
"728117","19713","55","2/8/2009 18:55:43"
"728117","19771","60","7/8/2009 15:29:42"
"728117","19922","50","2/8/2009 18:56:04"
"728117","20034","90","27/8/2009 14:17:15"
"728117","20058","70","28/10/2009 02:06:12"
"728117","20182","60","13/4/2010 18:56:27"
"728117","20237","40","24/10/2009 14:50:44"
"728117","20306","85","19/10/2009 04:01:42"
"728117","20398","85","2/8/2009 19:31:58"
"728117","20496","80","2/8/2009 19:32:24"
"728117","20655","60","2/8/2009 19:40:56"
"728117","21036","75","19/2/2010 03:35:32"
"728117","21064","5","23/10/2009 03:42:43"
"728117","21103","100","2/8/2009 19:32:04"
"728117","21191","55","2/8/2009 19:42:09"
"728117","21352","75","3/11/2009 13:31:23"
"728117","21370","55","4/11/2009 11:54:43"
"728117","21590","100","19/12/2009 02:16:18"
"728117","21651","50","2/8/2009 18:43:57"
"728117","21681","70","10/8/2009 16:29:27"
"728117","21765","100","3/10/2009 02:49:47"
"728117","21894","40","7/8/2009 15:28:12"
"728117","21996","85","2/8/2009 19:31:34"
"728117","22183","80","7/8/2009 15:27:53"
"728117","22292","85","19/2/2010 03:19:18"
"728117","23285","65","2/8/2009 19:42:51"
"728117","23364","0","9/10/2009 15:57:11"
"728117","23468","100","4/11/2009 11:53:19"
"728117","23516","60","2/8/2009 19:31:22"
"728117","23598","95","2/8/2009 18:55:49"
"728117","23639","80","2/8/2009 18:43:04"
"728117","23682","90","16/3/2010 12:38:37"
"728117","23785","50","2/8/2009 18:43:45"
"728117","23842","75","2/8/2009 19:43:46"
"728117","23866","70","2/8/2009 19:40:37"
"728117","23873","15","2/8/2009 19:42:16"
"728117","23931","0","2/8/2009 18:43:39"
"728117","23946","85","18/11/2009 03:04:09"
"728117","24075","70","4/4/2010 02:36:01"
"728117","24307","35","7/8/2009 15:30:02"
"728117","24322","75","2/8/2009 18:50:59"
"728117","24829","50","2/8/2009 19:43:11"
"728117","24861","90","2/8/2009 18:55:41"
"728117","24864","75","7/8/2009 15:30:12"
"728117","24965","75","2/8/2009 18:55:15"
"728117","25040","75","2/8/2009 19:41:33"
"728117","25114","90","17/2/2010 03:53:02"
"728117","25312","90","2/8/2009 18:44:04"
"728117","25547","75","19/2/2010 03:22:48"
"728117","25842","90","2/8/2009 18:54:58"
"728117","26105","80","2/8/2009 19:41:55"
"728117","26900","80","2/8/2009 19:31:11"
"728117","29051","0","9/10/2009 15:57:05"
"728117","29307","85","9/10/2009 15:54:47"
"728117","30428","100","2/8/2009 18:42:47"
"728117","31794","55","3/11/2009 22:02:56"
"732839","1756","85","23/5/2010 20:32:58"
"732839","2026","85","23/5/2010 20:35:50"
"732839","2055","80","23/5/2010 20:38:04"
"732839","2276","65","23/5/2010 20:30:26"
"732839","2507","75","23/5/2010 20:36:14"
"732839","2533","90","23/5/2010 20:38:21"
"732839","3004","85","23/5/2010 20:36:58"
"732839","4065","70","23/5/2010 20:32:10"
"732839","4086","85","23/5/2010 20:18:13"
"732839","4614","70","23/5/2010 20:37:08"
"732839","4851","75","23/5/2010 19:35:41"
"732839","5076","80","23/5/2010 20:20:39"
"732839","5950","70","23/5/2010 20:28:07"
"732839","6077","70","23/5/2010 20:20:36"
"732839","6123","90","23/5/2010 20:19:23"
"732839","7616","70","23/5/2010 20:37:33"
"732839","7716","80","23/5/2010 19:35:54"
"732839","8435","60","23/5/2010 20:33:09"
"732839","8462","75","23/5/2010 20:38:24"
"732839","8609","35","23/5/2010 20:22:37"
"732839","8622","70","23/5/2010 20:24:06"
"732839","9140","75","23/5/2010 20:30:01"
"732839","9345","75","23/5/2010 20:22:05"
"732839","9435","85","23/5/2010 20:31:31"
"732839","9836","65","23/5/2010 20:30:54"
"732839","10753","95","23/5/2010 20:30:41"
"732839","10826","75","23/5/2010 20:36:45"
"732839","11164","75","23/5/2010 20:37:51"
"732839","11391","90","23/5/2010 20:32:52"
"732839","11760","75","23/5/2010 20:22:02"
"732839","11844","85","23/5/2010 19:37:00"
"732839","12040","85","23/5/2010 20:37:03"
"732839","12423","85","23/5/2010 20:20:28"
"732839","12448","90","23/5/2010 19:36:44"
"732839","12601","65","23/5/2010 20:20:52"
"732839","12703","70","23/5/2010 19:35:48"
"732839","13419","85","23/5/2010 20:30:21"
"732839","14148","75","23/5/2010 20:44:37"
"732839","14847","85","23/5/2010 19:36:39"
"732839","14959","85","23/5/2010 20:17:55"
"732839","15144","85","23/5/2010 20:37:57"
"732839","15348","85","23/5/2010 20:21:44"
"732839","15552","80","23/5/2010 20:35:42"
"732839","16385","95","23/5/2010 20:18:48"
"732839","16441","80","23/5/2010 20:44:43"
"732839","17019","65","23/5/2010 20:22:11"
"732839","17166","90","23/5/2010 20:32:42"
"732839","17216","80","23/5/2010 20:36:49"
"732839","17311","90","23/5/2010 20:20:20"
"732839","17338","70","23/5/2010 20:26:43"
"732839","17683","75","23/5/2010 20:20:49"
"732839","17689","65","23/5/2010 20:28:20"
"732839","18168","90","23/5/2010 20:44:13"
"732839","18263","75","23/5/2010 20:34:14"
"732839","18622","90","23/5/2010 20:20:12"
"732839","18801","85","23/5/2010 20:33:12"
"732839","19152","85","23/5/2010 19:34:51"
"732839","19364","90","23/5/2010 20:32:02"
"732839","19417","80","23/5/2010 20:44:56"
"732839","19418","95","23/5/2010 19:34:40"
"732839","19764","80","23/5/2010 20:38:30"
"732839","19922","40","23/5/2010 19:36:20"
"732839","20182","70","23/5/2010 20:37:11"
"732839","21178","75","23/5/2010 20:45:00"
"732839","21191","50","23/5/2010 20:31:26"
"732839","21352","65","23/5/2010 19:35:07"
"732839","21765","75","23/5/2010 20:20:55"
"732839","21923","70","23/5/2010 20:37:23"
"732839","22179","75","23/5/2010 20:33:49"
"732839","22180","85","23/5/2010 20:21:32"
"732839","22188","80","23/5/2010 20:21:54"
"732839","22467","75","23/5/2010 20:33:21"
"732839","23007","60","23/5/2010 20:32:04"
"732839","23069","90","23/5/2010 20:37:17"
"732839","23156","75","23/5/2010 20:31:02"
"732839","23718","75","23/5/2010 20:19:51"
"732839","23842","80","23/5/2010 20:45:26"
"732839","24106","80","23/5/2010 20:45:16"
"732839","24307","5","23/5/2010 20:22:16"
"732839","24829","75","23/5/2010 20:31:05"
"732839","24965","90","23/5/2010 20:20:18"
"732839","25040","80","23/5/2010 20:33:25"
"732839","25192","70","23/5/2010 20:31:43"
"732839","25801","70","23/5/2010 20:38:15"
"732839","26006","90","23/5/2010 20:28:03"
"732839","26209","75","23/5/2010 20:19:34"
"732839","26543","70","23/5/2010 20:33:14"
"732839","26589","90","23/5/2010 20:27:51"
"732839","26740","75","23/5/2010 20:19:08"
"732839","26914","80","23/5/2010 20:32:18"
"732839","29070","85","23/5/2010 20:32:46"
"738562","14","40","7/6/2010 17:49:59"
"738562","262","90","7/6/2010 17:49:17"
"738562","282","70","7/6/2010 17:35:56"
"738562","392","65","7/6/2010 17:51:50"
"738562","545","75","7/6/2010 18:11:08"
"738562","673","65","7/6/2010 17:44:33"
"738562","772","90","7/6/2010 18:00:15"
"738562","1054","100","7/6/2010 17:18:00"
"738562","1264","70","7/6/2010 18:10:07"
"738562","1275","55","7/6/2010 17:21:20"
"738562","1482","85","7/6/2010 17:51:27"
"738562","1539","70","7/6/2010 17:21:04"
"738562","1562","80","7/6/2010 17:39:17"
"738562","1573","50","7/6/2010 17:21:53"
"738562","1720","70","7/6/2010 17:30:03"
"738562","1756","80","7/6/2010 17:39:03"
"738562","1841","70","7/6/2010 18:10:49"
"738562","1883","80","7/6/2010 18:05:50"
"738562","1896","70","7/6/2010 18:12:55"
"738562","1961","80","7/6/2010 17:31:59"
"738562","1973","85","7/6/2010 17:34:24"
"738562","2026","75","7/6/2010 17:33:44"
"738562","2276","70","7/6/2010 17:43:45"
"738562","2334","90","7/6/2010 18:03:00"
"738562","2446","80","7/6/2010 17:38:07"
"738562","2472","60","7/6/2010 17:36:56"
"738562","2507","60","7/6/2010 17:23:22"
"738562","2533","80","7/6/2010 18:02:36"
"738562","2763","65","7/6/2010 17:34:06"
"738562","2830","70","7/6/2010 17:35:00"
"738562","2998","75","7/6/2010 18:13:18"
"738562","3089","75","7/6/2010 18:04:32"
"738562","3316","85","7/6/2010 17:46:46"
"738562","3397","70","7/6/2010 17:47:07"
"738562","3518","70","7/6/2010 17:23:59"
"738562","3579","80","7/6/2010 17:35:53"
"738562","3715","70","7/6/2010 18:15:35"
"738562","3861","80","7/6/2010 17:35:50"
"738562","3918","60","7/6/2010 17:19:54"
"738562","3968","70","7/6/2010 18:02:10"
"738562","4065","90","7/6/2010 17:33:30"
"738562","4086","75","7/6/2010 17:15:34"
"738562","4205","60","7/6/2010 17:48:03"
"738562","4446","65","7/6/2010 18:15:33"
"738562","4479","70","7/6/2010 17:51:55"
"738562","4494","75","7/6/2010 17:51:48"
"738562","4614","70","7/6/2010 17:48:23"
"738562","4759","45","7/6/2010 17:22:54"
"738562","4883","45","7/6/2010 17:32:40"
"738562","4936","65","7/6/2010 17:36:25"
"738562","5225","70","7/6/2010 18:10:34"
"738562","5253","80","7/6/2010 17:12:05"
"738562","5301","90","7/6/2010 18:15:12"
"738562","5523","80","7/6/2010 18:18:11"
"738562","5564","95","7/6/2010 17:41:10"
"738562","5647","65","7/6/2010 18:13:13"
"738562","5769","70","7/6/2010 17:52:59"
"738562","5854","95","7/6/2010 18:00:47"
"738562","5950","65","7/6/2010 17:44:58"
"738562","6014","70","7/6/2010 18:18:27"
"738562","6077","85","7/6/2010 17:22:16"
"738562","6127","30","7/6/2010 18:17:52"
"738562","6290","35","7/6/2010 17:32:42"
"738562","6423","65","7/6/2010 18:17:45"
"738562","6525","70","7/6/2010 17:17:34"
"738562","6545","60","7/6/2010 17:44:39"
"738562","6592","30","7/6/2010 17:51:39"
"738562","6758","80","7/6/2010 17:41:27"
"738562","7175","75","7/6/2010 17:45:46"
"738562","7337","85","7/6/2010 18:15:03"
"738562","7419","65","7/6/2010 17:30:32"
